param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_868_pop_0,0.999960,0.999999,0.999644,1.000000
q_ind_869_pop_0,0.999954,0.999999,0.999593,1.000000
q_ind_870_pop_0,0.500850,0.500817,0.497473,0.504479
q_ind_871_pop_0,0.999969,0.999999,0.999715,1.000000
q_ind_872_pop_0,0.999942,0.999999,0.999511,1.000000
q_ind_873_pop_0,0.999965,0.999999,0.999684,1.000000
q_ind_874_pop_0,0.999969,0.999999,0.999740,1.000000
q_ind_875_pop_0,0.999966,0.999999,0.999700,1.000000
q_ind_876_pop_0,0.498817,0.498820,0.495265,0.502419
q_ind_877_pop_0,0.999969,0.999999,0.999730,1.000000
q_ind_878_pop_0,0.999918,0.999998,0.999304,1.000000
q_ind_879_pop_0,0.999798,0.999994,0.998379,1.000000
q_ind_880_pop_0,0.992534,0.992599,0.989723,0.994897
q_ind_881_pop_0,0.497687,0.497736,0.494995,0.500274
q_ind_882_pop_0,0.997071,0.997129,0.995329,0.998479
q_ind_883_pop_0,0.499287,0.499313,0.495911,0.502645
q_ind_884_pop_0,0.981568,0.981629,0.977506,0.985271
q_ind_885_pop_0,0.999964,0.999999,0.999687,1.000000
q_ind_886_pop_0,0.996265,0.996363,0.993125,0.998864
q_ind_887_pop_0,0.997172,0.997249,0.995158,0.998764
q_ind_888_pop_0,0.993088,0.993147,0.990397,0.995432
q_ind_889_pop_0,0.999959,0.999999,0.999630,1.000000
q_ind_890_pop_0,0.999489,0.999840,0.997514,1.000000
q_ind_891_pop_0,0.999967,0.999999,0.999710,1.000000
q_ind_892_pop_0,0.994403,0.994479,0.991421,0.996914
q_ind_893_pop_0,0.996224,0.996275,0.994403,0.997754
q_ind_894_pop_0,0.999939,0.999998,0.999476,1.000000
q_ind_895_pop_0,0.983998,0.984042,0.979957,0.987708
q_ind_896_pop_0,0.999654,0.999783,0.998601,1.000000
q_ind_897_pop_0,0.990108,0.990175,0.987133,0.992752
q_ind_898_pop_0,0.999761,0.999969,0.998636,1.000000
q_ind_899_pop_0,0.999961,0.999999,0.999654,1.000000
q_ind_900_pop_0,0.993719,0.993771,0.991241,0.995833
q_ind_901_pop_0,0.999967,0.999999,0.999707,1.000000
q_ind_902_pop_0,0.981441,0.981517,0.977648,0.984933
q_ind_903_pop_0,0.999884,0.999995,0.999103,1.000000
q_ind_904_pop_0,0.989109,0.989148,0.986062,0.991881
q_ind_905_pop_0,0.999955,0.999999,0.999600,1.000000
q_ind_906_pop_0,0.979190,0.979224,0.975219,0.982968
q_ind_907_pop_0,0.999673,0.999972,0.997722,1.000000
q_ind_908_pop_0,0.999956,0.999999,0.999613,1.000000
q_ind_909_pop_0,0.999967,0.999999,0.999717,1.000000
q_ind_910_pop_0,0.496181,0.496191,0.491883,0.500540
q_ind_911_pop_0,0.999952,0.999999,0.999577,1.000000
q_ind_912_pop_0,0.999961,0.999999,0.999660,1.000000
q_ind_913_pop_0,0.999934,0.999998,0.999420,1.000000
q_ind_914_pop_0,0.999916,0.999998,0.999285,1.000000
q_ind_915_pop_0,0.999970,0.999999,0.999741,1.000000
q_ind_916_pop_0,0.999967,0.999999,0.999704,1.000000
q_ind_917_pop_0,0.999970,0.999999,0.999732,1.000000
q_ind_918_pop_0,0.999962,0.999999,0.999652,1.000000
q_ind_919_pop_0,0.997521,0.997578,0.995973,0.998745
q_ind_920_pop_0,0.502896,0.502861,0.496882,0.509252
q_ind_921_pop_0,0.498695,0.498653,0.493418,0.504099
q_ind_922_pop_0,0.000959,0.000920,0.000000,0.002462
q_ind_923_pop_0,0.502433,0.502425,0.496084,0.509004
q_ind_924_pop_0,0.505021,0.504904,0.498542,0.511939
q_ind_925_pop_0,0.252495,0.252489,0.243344,0.261849
q_ind_926_pop_0,0.232635,0.232570,0.223566,0.241749
q_ind_927_pop_0,0.499282,0.499309,0.494500,0.503972
q_ind_928_pop_0,0.461555,0.461502,0.448802,0.474446
q_ind_929_pop_0,0.267350,0.267379,0.258003,0.276614
q_ind_930_pop_0,0.517122,0.516967,0.506597,0.528467
q_ind_931_pop_0,0.493753,0.493731,0.485715,0.501688
q_ind_932_pop_0,0.500854,0.500860,0.495808,0.505971
q_ind_933_pop_0,0.508254,0.508225,0.502499,0.514164
q_ind_934_pop_0,0.515187,0.515160,0.506944,0.523704
q_ind_935_pop_0,0.491892,0.491929,0.485409,0.498091
q_ind_936_pop_0,0.500882,0.500920,0.494478,0.507135
q_ind_937_pop_0,0.502463,0.502460,0.496696,0.508379
q_ind_938_pop_0,0.502123,0.502116,0.497292,0.506812
q_ind_939_pop_0,0.509403,0.509387,0.502804,0.515818
q_ind_940_pop_0,0.222753,0.222696,0.213500,0.232312
q_ind_941_pop_0,0.498480,0.498515,0.493633,0.503355
q_ind_942_pop_0,0.493448,0.493423,0.488379,0.498360
q_ind_943_pop_0,0.495076,0.495077,0.490438,0.499490
q_ind_944_pop_0,0.999823,0.999988,0.998768,1.000000
q_ind_945_pop_0,0.998053,0.998128,0.996387,0.999328
q_ind_946_pop_0,0.501524,0.501580,0.496910,0.506206
q_ind_947_pop_0,0.999938,0.999998,0.999483,1.000000
q_ind_948_pop_0,0.999960,0.999999,0.999640,1.000000
q_ind_949_pop_0,0.487851,0.487883,0.482198,0.493349
q_ind_950_pop_0,0.990234,0.990316,0.986507,0.993540
q_ind_951_pop_0,0.987888,0.987968,0.984274,0.991163
q_ind_952_pop_0,0.974730,0.974745,0.970296,0.978751
q_ind_953_pop_0,0.506326,0.506307,0.499445,0.513195
q_ind_954_pop_0,0.503157,0.503165,0.496918,0.509388
q_ind_955_pop_0,0.505168,0.505189,0.498827,0.511514
q_ind_956_pop_0,0.999877,0.999995,0.999036,1.000000
q_ind_957_pop_0,0.999154,0.999340,0.997086,1.000000
q_ind_958_pop_0,0.999954,0.999999,0.999598,1.000000
q_ind_959_pop_0,0.999965,0.999999,0.999701,1.000000
q_ind_960_pop_0,0.999959,0.999999,0.999662,1.000000
q_ind_961_pop_0,0.999947,0.999999,0.999533,1.000000
q_ind_962_pop_0,0.999898,0.999995,0.999203,1.000000
q_ind_963_pop_0,0.000051,0.000001,0.000000,0.000461
q_ind_964_pop_0,0.999271,0.999447,0.997511,1.000000
q_ind_965_pop_0,0.504088,0.504029,0.497851,0.510583
q_ind_966_pop_0,0.999766,0.999976,0.998617,1.000000
q_ind_967_pop_0,0.499347,0.499356,0.494086,0.504507
q_ind_968_pop_0,0.999929,0.999998,0.999386,1.000000
q_ind_969_pop_0,0.995181,0.995250,0.993002,0.997011
q_ind_970_pop_0,0.999966,0.999999,0.999700,1.000000
q_ind_971_pop_0,0.999946,0.999999,0.999520,1.000000
q_ind_972_pop_0,0.999756,0.999938,0.998760,1.000000
q_ind_973_pop_0,0.999852,0.999990,0.998979,1.000000
q_ind_974_pop_0,0.969403,0.969476,0.964626,0.973895
q_ind_975_pop_0,0.999933,0.999998,0.999433,1.000000
q_ind_976_pop_0,0.999947,0.999999,0.999541,1.000000
q_ind_977_pop_0,0.999886,0.999997,0.999053,1.000000
q_ind_978_pop_0,0.999941,0.999998,0.999480,1.000000
q_ind_979_pop_0,0.999806,0.999977,0.998917,1.000000
q_ind_980_pop_0,0.507880,0.507857,0.501511,0.514164
q_ind_981_pop_0,0.999866,0.999996,0.998901,1.000000
q_ind_982_pop_0,0.999945,0.999999,0.999510,1.000000
q_ind_983_pop_0,0.503048,0.503051,0.498492,0.507538
q_ind_984_pop_0,0.999960,0.999999,0.999630,1.000000
q_ind_985_pop_0,0.999954,0.999999,0.999584,1.000000
q_ind_986_pop_0,0.999901,0.999996,0.999236,1.000000
q_ind_987_pop_0,0.992067,0.992133,0.989411,0.994420
q_ind_988_pop_0,0.999265,0.999342,0.997925,1.000000
q_ind_989_pop_0,0.999883,0.999996,0.999078,1.000000
q_ind_990_pop_0,0.999917,0.999998,0.999254,1.000000
q_ind_991_pop_0,0.988270,0.988342,0.984912,0.991329
q_ind_992_pop_0,0.999912,0.999996,0.999335,1.000000
q_ind_993_pop_0,0.999949,0.999998,0.999582,1.000000
q_ind_994_pop_0,0.999243,0.999403,0.997487,1.000000
q_ind_995_pop_0,0.207206,0.207168,0.197621,0.217074
q_ind_996_pop_0,0.999510,0.999694,0.998052,1.000000
q_ind_997_pop_0,0.999936,0.999998,0.999474,1.000000
q_ind_998_pop_0,0.999934,0.999998,0.999412,1.000000
q_ind_999_pop_0,0.997246,0.997312,0.994324,0.999824
q_ind_1000_pop_0,0.999786,0.999945,0.998938,1.000000
q_ind_1001_pop_0,0.999939,0.999998,0.999475,1.000000
q_ind_1002_pop_0,0.999894,0.999997,0.999144,1.000000
q_ind_1003_pop_0,0.998634,0.998709,0.997245,0.999596
q_ind_1004_pop_0,0.999953,0.999999,0.999567,1.000000
q_ind_1005_pop_0,0.999942,0.999999,0.999494,1.000000
q_ind_1006_pop_0,0.996885,0.997031,0.993875,0.999152
q_ind_1007_pop_0,0.993840,0.993892,0.991349,0.995852
q_ind_1008_pop_0,0.999890,0.999995,0.999194,1.000000
q_ind_1009_pop_0,0.999946,0.999999,0.999508,1.000000
q_ind_1010_pop_0,0.999899,0.999997,0.999154,1.000000
q_ind_1011_pop_0,0.999831,0.999991,0.998810,1.000000
q_ind_1012_pop_0,0.999878,0.999993,0.999120,1.000000
q_ind_1013_pop_0,0.999947,0.999998,0.999547,1.000000
q_ind_1014_pop_0,0.998277,0.998375,0.995601,1.000000
q_ind_1015_pop_0,0.998599,0.998659,0.996875,0.999994
q_ind_1016_pop_0,0.999424,0.999593,0.997876,1.000000
q_ind_1017_pop_0,0.999881,0.999991,0.999219,1.000000
q_ind_1018_pop_0,0.999877,0.999995,0.999059,1.000000
q_ind_1019_pop_0,0.999822,0.999981,0.998920,1.000000
q_ind_1020_pop_0,0.999808,0.999969,0.998936,1.000000
q_ind_1021_pop_0,0.999924,0.999998,0.999336,1.000000
q_ind_1022_pop_0,0.999953,0.999999,0.999598,1.000000
q_ind_1023_pop_0,0.999968,0.999999,0.999724,1.000000
q_ind_1024_pop_0,0.999821,0.999970,0.998975,1.000000
q_ind_1025_pop_0,0.994090,0.994208,0.990551,0.996896
q_ind_1026_pop_0,0.998270,0.998416,0.995240,1.000000
q_ind_1027_pop_0,0.999839,0.999987,0.998914,1.000000
q_ind_1028_pop_0,0.999905,0.999996,0.999284,1.000000
q_ind_1029_pop_0,0.999882,0.999995,0.999119,1.000000
q_ind_1030_pop_0,0.999952,0.999999,0.999564,1.000000
q_ind_1031_pop_0,0.999796,0.999987,0.998634,1.000000
q_ind_1032_pop_0,0.999925,0.999998,0.999367,1.000000
q_ind_1033_pop_0,0.999927,0.999998,0.999364,1.000000
q_ind_1034_pop_0,0.999919,0.999998,0.999265,1.000000
q_ind_1035_pop_0,0.998462,0.998535,0.996874,0.999627
q_ind_1036_pop_0,0.999965,0.999999,0.999693,1.000000
q_ind_1037_pop_0,0.999936,0.999998,0.999470,1.000000
q_ind_1038_pop_0,0.998482,0.998560,0.996699,0.999827
q_ind_1039_pop_0,0.502995,0.503091,0.486006,0.519937
q_ind_1040_pop_0,0.999933,0.999998,0.999472,1.000000
q_ind_1041_pop_0,0.996039,0.996132,0.993249,0.998272
q_ind_0_pop_1,0.999970,0.999999,0.999720,1.000000
q_ind_1_pop_1,0.999970,0.999999,0.999749,1.000000
q_ind_2_pop_1,0.999958,0.999999,0.999645,1.000000
q_ind_3_pop_1,0.997114,0.997170,0.995461,0.998456
q_ind_4_pop_1,0.999964,0.999999,0.999683,1.000000
q_ind_5_pop_1,0.999966,0.999999,0.999693,1.000000
q_ind_6_pop_1,0.999967,0.999999,0.999696,1.000000
q_ind_7_pop_1,0.998148,0.998209,0.996566,0.999362
q_ind_8_pop_1,0.999968,0.999999,0.999699,1.000000
q_ind_9_pop_1,0.999955,0.999999,0.999628,1.000000
q_ind_10_pop_1,0.999828,0.999978,0.998996,1.000000
q_ind_11_pop_1,0.999969,0.999999,0.999732,1.000000
q_ind_12_pop_1,0.999964,0.999999,0.999688,1.000000
q_ind_13_pop_1,0.999969,0.999999,0.999722,1.000000
q_ind_14_pop_1,0.999972,0.999999,0.999748,1.000000
q_ind_15_pop_1,0.999962,0.999999,0.999655,1.000000
q_ind_16_pop_1,0.999971,0.999999,0.999728,1.000000
q_ind_17_pop_1,0.999957,0.999999,0.999629,1.000000
q_ind_18_pop_1,0.999959,0.999999,0.999649,1.000000
q_ind_19_pop_1,0.999603,0.999720,0.998584,1.000000
q_ind_20_pop_1,0.999957,0.999999,0.999625,1.000000
q_ind_21_pop_1,0.999576,0.999756,0.998285,1.000000
q_ind_22_pop_1,0.999973,0.999999,0.999770,1.000000
q_ind_23_pop_1,0.999952,0.999999,0.999576,1.000000
q_ind_24_pop_1,0.999968,0.999999,0.999711,1.000000
q_ind_25_pop_1,0.999969,0.999999,0.999734,1.000000
q_ind_26_pop_1,0.999953,0.999999,0.999579,1.000000
q_ind_27_pop_1,0.998522,0.998582,0.996325,1.000000
q_ind_28_pop_1,0.999963,0.999999,0.999668,1.000000
q_ind_29_pop_1,0.999947,0.999998,0.999546,1.000000
q_ind_30_pop_1,0.000032,0.000001,0.000000,0.000289
q_ind_31_pop_1,0.000029,0.000001,0.000000,0.000241
q_ind_32_pop_1,0.000803,0.000747,0.000000,0.001964
q_ind_33_pop_1,0.000045,0.000001,0.000000,0.000391
q_ind_34_pop_1,0.000033,0.000001,0.000000,0.000295
q_ind_35_pop_1,0.000063,0.000002,0.000000,0.000517
q_ind_36_pop_1,0.000082,0.000004,0.000000,0.000640
q_ind_37_pop_1,0.000028,0.000001,0.000000,0.000259
q_ind_38_pop_1,0.000063,0.000002,0.000000,0.000550
q_ind_39_pop_1,0.000033,0.000001,0.000000,0.000289
q_ind_40_pop_1,0.000041,0.000001,0.000000,0.000380
q_ind_41_pop_1,0.000030,0.000001,0.000000,0.000271
q_ind_42_pop_1,0.000029,0.000001,0.000000,0.000261
q_ind_43_pop_1,0.000029,0.000001,0.000000,0.000261
q_ind_44_pop_1,0.000032,0.000001,0.000000,0.000295
q_ind_45_pop_1,0.000545,0.000447,0.000000,0.001693
q_ind_46_pop_1,0.000032,0.000001,0.000000,0.000288
q_ind_47_pop_1,0.000032,0.000001,0.000000,0.000293
q_ind_48_pop_1,0.000036,0.000001,0.000000,0.000325
q_ind_49_pop_1,0.000076,0.000003,0.000000,0.000615
q_ind_50_pop_1,0.000147,0.000006,0.000000,0.001173
q_ind_51_pop_1,0.000036,0.000001,0.000000,0.000330
q_ind_52_pop_1,0.000031,0.000001,0.000000,0.000286
q_ind_53_pop_1,0.000034,0.000001,0.000000,0.000306
q_ind_54_pop_1,0.001126,0.001100,0.000000,0.002942
q_ind_55_pop_1,0.000046,0.000001,0.000000,0.000388
q_ind_56_pop_1,0.000048,0.000001,0.000000,0.000395
q_ind_57_pop_1,0.000818,0.000674,0.000000,0.002684
q_ind_58_pop_1,0.000061,0.000003,0.000000,0.000494
q_ind_59_pop_1,0.000036,0.000001,0.000000,0.000329
q_ind_60_pop_1,0.998294,0.998362,0.996410,0.999833
q_ind_61_pop_1,0.999968,0.999999,0.999707,1.000000
q_ind_62_pop_1,0.999970,0.999999,0.999731,1.000000
q_ind_63_pop_1,0.999971,0.999999,0.999725,1.000000
q_ind_64_pop_1,0.997935,0.998002,0.996364,0.999119
q_ind_65_pop_1,0.999955,0.999999,0.999612,1.000000
q_ind_66_pop_1,0.999625,0.999944,0.997995,1.000000
q_ind_67_pop_1,0.999832,0.999989,0.998857,1.000000
q_ind_68_pop_1,0.999963,0.999999,0.999658,1.000000
q_ind_69_pop_1,0.999965,0.999999,0.999687,1.000000
q_ind_70_pop_1,0.999960,0.999999,0.999652,1.000000
q_ind_71_pop_1,0.999962,0.999999,0.999668,1.000000
q_ind_72_pop_1,0.949906,0.950009,0.943217,0.956068
q_ind_73_pop_1,0.996897,0.996977,0.994759,0.998624
q_ind_74_pop_1,0.996968,0.997039,0.994540,0.999150
q_ind_75_pop_1,0.988826,0.988914,0.984810,0.992385
q_ind_76_pop_1,0.985230,0.985272,0.981234,0.988929
q_ind_77_pop_1,0.994896,0.995016,0.991835,0.997418
q_ind_78_pop_1,0.977275,0.977362,0.972304,0.981837
q_ind_79_pop_1,0.969011,0.969071,0.964197,0.973539
q_ind_80_pop_1,0.999925,0.999998,0.999389,1.000000
q_ind_81_pop_1,0.999902,0.999995,0.999294,1.000000
q_ind_82_pop_1,0.999961,0.999999,0.999654,1.000000
q_ind_83_pop_1,0.998413,0.998464,0.996955,0.999597
q_ind_84_pop_1,0.994011,0.994078,0.991309,0.996282
q_ind_85_pop_1,0.996996,0.997054,0.995084,0.998555
q_ind_86_pop_1,0.999785,0.999989,0.998503,1.000000
q_ind_87_pop_1,0.996140,0.996226,0.993846,0.997959
q_ind_88_pop_1,0.999951,0.999999,0.999568,1.000000
q_ind_89_pop_1,0.999955,0.999999,0.999625,1.000000
q_ind_90_pop_1,0.999889,0.999994,0.999207,1.000000
q_ind_91_pop_1,0.999960,0.999999,0.999641,1.000000
q_ind_92_pop_1,0.996552,0.996654,0.993242,0.999239
q_ind_93_pop_1,0.996780,0.996884,0.994127,0.998794
q_ind_94_pop_1,0.999922,0.999998,0.999352,1.000000
q_ind_95_pop_1,0.989230,0.989376,0.984742,0.993016
q_ind_96_pop_1,0.999728,0.999940,0.998643,1.000000
q_ind_97_pop_1,0.998921,0.999039,0.996785,1.000000
q_ind_98_pop_1,0.999897,0.999997,0.999156,1.000000
q_ind_99_pop_1,0.999943,0.999999,0.999496,1.000000
q_ind_100_pop_1,0.995524,0.995582,0.993335,0.997339
q_ind_101_pop_1,0.999942,0.999998,0.999467,1.000000
q_ind_102_pop_1,0.997022,0.997107,0.994482,0.999066
q_ind_103_pop_1,0.999577,0.999944,0.997810,1.000000
q_ind_104_pop_1,0.998821,0.998862,0.997014,1.000000
q_ind_105_pop_1,0.992804,0.992871,0.989446,0.995679
q_ind_106_pop_1,0.999777,0.999990,0.998422,1.000000
q_ind_107_pop_1,0.995962,0.996052,0.993433,0.998128
q_ind_108_pop_1,0.999973,0.999999,0.999751,1.000000
q_ind_109_pop_1,0.996115,0.996170,0.994231,0.997672
q_ind_110_pop_1,0.999971,0.999999,0.999743,1.000000
q_ind_111_pop_1,0.999969,0.999999,0.999733,1.000000
q_ind_112_pop_1,0.999920,0.999998,0.999316,1.000000
q_ind_113_pop_1,0.998266,0.998331,0.996649,0.999535
q_ind_114_pop_1,0.999960,0.999999,0.999651,1.000000
q_ind_115_pop_1,0.999834,0.999967,0.999049,1.000000
q_ind_116_pop_1,0.999971,0.999999,0.999741,1.000000
q_ind_117_pop_1,0.993948,0.994011,0.991585,0.995943
q_ind_118_pop_1,0.999959,0.999999,0.999648,1.000000
q_ind_119_pop_1,0.999971,0.999999,0.999748,1.000000
q_ind_120_pop_1,0.999948,0.999999,0.999551,1.000000
q_ind_121_pop_1,0.999736,0.999979,0.998360,1.000000
q_ind_122_pop_1,0.999950,0.999999,0.999556,1.000000
q_ind_123_pop_1,0.999967,0.999999,0.999696,1.000000
q_ind_124_pop_1,0.999969,0.999999,0.999725,1.000000
q_ind_125_pop_1,0.999950,0.999999,0.999581,1.000000
q_ind_126_pop_1,0.999462,0.999826,0.997568,1.000000
q_ind_127_pop_1,0.999949,0.999999,0.999544,1.000000
q_ind_128_pop_1,0.999971,0.999999,0.999751,1.000000
q_ind_129_pop_1,0.999968,0.999999,0.999717,1.000000
q_ind_130_pop_1,0.999959,0.999999,0.999644,1.000000
q_ind_131_pop_1,0.999964,0.999999,0.999668,1.000000
q_ind_132_pop_1,0.999965,0.999999,0.999669,1.000000
q_ind_133_pop_1,0.999970,0.999999,0.999720,1.000000
q_ind_134_pop_1,0.999881,0.999994,0.999154,1.000000
q_ind_135_pop_1,0.997243,0.997347,0.994596,0.999423
q_ind_136_pop_1,0.998431,0.998518,0.995772,1.000000
q_ind_137_pop_1,0.999970,0.999999,0.999726,1.000000
q_ind_138_pop_1,0.999971,0.999999,0.999738,1.000000
q_ind_139_pop_1,0.999970,0.999999,0.999729,1.000000
q_ind_140_pop_1,0.999970,0.999999,0.999730,1.000000
q_ind_141_pop_1,0.999967,0.999999,0.999716,1.000000
q_ind_142_pop_1,0.999971,0.999999,0.999740,1.000000
q_ind_143_pop_1,0.999955,0.999999,0.999587,1.000000
q_ind_144_pop_1,0.999969,0.999999,0.999733,1.000000
q_ind_145_pop_1,0.999952,0.999999,0.999572,1.000000
q_ind_146_pop_1,0.999942,0.999998,0.999516,1.000000
q_ind_147_pop_1,0.999955,0.999999,0.999589,1.000000
q_ind_148_pop_1,0.999953,0.999999,0.999586,1.000000
q_ind_149_pop_1,0.999965,0.999999,0.999685,1.000000
q_ind_150_pop_1,0.999879,0.999991,0.999151,1.000000
q_ind_151_pop_1,0.999957,0.999999,0.999638,1.000000
q_ind_152_pop_1,0.997365,0.997433,0.994756,0.999699
q_ind_153_pop_1,0.999735,0.999983,0.998255,1.000000
q_ind_154_pop_1,0.999788,0.999985,0.998611,1.000000
q_ind_155_pop_1,0.997527,0.997595,0.995515,0.999101
q_ind_156_pop_1,0.999750,0.999985,0.998432,1.000000
q_ind_157_pop_1,0.999336,0.999537,0.997616,1.000000
q_ind_158_pop_1,0.999961,0.999999,0.999657,1.000000
q_ind_159_pop_1,0.999876,0.999996,0.998998,1.000000
q_ind_160_pop_1,0.999968,0.999999,0.999707,1.000000
q_ind_161_pop_1,0.997504,0.997579,0.995630,0.998935
q_ind_162_pop_1,0.999877,0.999996,0.999015,1.000000
q_ind_163_pop_1,0.999932,0.999998,0.999408,1.000000
q_ind_164_pop_1,0.999965,0.999999,0.999704,1.000000
q_ind_165_pop_1,0.999948,0.999999,0.999542,1.000000
q_ind_166_pop_1,0.999957,0.999999,0.999620,1.000000
q_ind_167_pop_1,0.996387,0.996455,0.994381,0.998035
q_ind_168_pop_1,0.999896,0.999995,0.999168,1.000000
q_ind_169_pop_1,0.999838,0.999987,0.998980,1.000000
q_ind_170_pop_1,0.999912,0.999997,0.999270,1.000000
q_ind_171_pop_1,0.998457,0.998526,0.996967,0.999565
q_ind_172_pop_1,0.998565,0.998621,0.997269,0.999560
q_ind_173_pop_1,0.999944,0.999998,0.999540,1.000000
q_ind_174_pop_1,0.998081,0.998154,0.996426,0.999364
q_ind_175_pop_1,0.999927,0.999997,0.999410,1.000000
q_ind_176_pop_1,0.999934,0.999998,0.999436,1.000000
q_ind_177_pop_1,0.998571,0.998679,0.996034,1.000000
q_ind_178_pop_1,0.999966,0.999999,0.999695,1.000000
q_ind_179_pop_1,0.500110,0.500144,0.495790,0.504063
q_ind_180_pop_1,0.500524,0.500300,0.499879,0.502086
q_ind_181_pop_1,0.499833,0.499847,0.496509,0.503166
q_ind_182_pop_1,0.499019,0.499624,0.495655,0.500260
q_ind_183_pop_1,0.991288,0.991378,0.988000,0.994182
q_ind_184_pop_1,0.503820,0.503723,0.501366,0.506892
q_ind_185_pop_1,0.627062,0.627180,0.618330,0.635817
q_ind_186_pop_1,0.501789,0.501938,0.498125,0.504882
q_ind_187_pop_1,0.499851,0.500000,0.498431,0.500303
q_ind_188_pop_1,0.499983,0.500000,0.499580,0.500239
q_ind_189_pop_1,0.499935,0.500000,0.497282,0.502674
q_ind_190_pop_1,0.500585,0.500315,0.498501,0.503021
q_ind_191_pop_1,0.528467,0.528428,0.523255,0.534089
q_ind_192_pop_1,0.499355,0.499739,0.496858,0.500838
q_ind_193_pop_1,0.499829,0.499870,0.495371,0.503812
q_ind_194_pop_1,0.496904,0.496993,0.493963,0.499415
q_ind_195_pop_1,0.500508,0.500408,0.498394,0.502525
q_ind_196_pop_1,0.498112,0.498354,0.493784,0.501076
q_ind_197_pop_1,0.663290,0.663315,0.652728,0.673705
q_ind_198_pop_1,0.496684,0.496758,0.493507,0.499593
q_ind_199_pop_1,0.752000,0.751987,0.741959,0.761901
q_ind_200_pop_1,0.712294,0.712300,0.701899,0.722604
q_ind_201_pop_1,0.500109,0.500000,0.499444,0.501510
q_ind_202_pop_1,0.510889,0.510891,0.504889,0.516804
q_ind_203_pop_1,0.527523,0.527467,0.522156,0.533285
q_ind_204_pop_1,0.499834,0.500000,0.497544,0.500477
q_ind_205_pop_1,0.499713,0.500000,0.497149,0.501762
q_ind_206_pop_1,0.498997,0.499006,0.494958,0.502799
q_ind_207_pop_1,0.502448,0.502388,0.500278,0.504782
q_ind_208_pop_1,0.501889,0.501904,0.498742,0.504520
q_ind_209_pop_1,0.997648,0.997663,0.995101,1.000000
q_ind_210_pop_1,0.693523,0.693483,0.683705,0.703517
q_ind_211_pop_1,0.500176,0.500000,0.499355,0.502207
q_ind_212_pop_1,0.500053,0.500000,0.499791,0.500824
q_ind_213_pop_1,0.796536,0.796459,0.784775,0.808568
q_ind_214_pop_1,0.995750,0.995823,0.993189,0.997915
q_ind_215_pop_1,0.500286,0.500000,0.499555,0.502241
q_ind_216_pop_1,0.501959,0.501938,0.498121,0.505649
q_ind_217_pop_1,0.704857,0.704872,0.695138,0.714411
q_ind_218_pop_1,0.707243,0.707193,0.697448,0.717162
q_ind_219_pop_1,0.490882,0.490981,0.485755,0.495324
q_ind_220_pop_1,0.452720,0.452789,0.441112,0.464247
q_ind_221_pop_1,0.493102,0.493158,0.485522,0.500427
q_ind_222_pop_1,0.458504,0.458424,0.447366,0.469750
q_ind_223_pop_1,0.501026,0.501049,0.497075,0.504883
q_ind_224_pop_1,0.493420,0.493489,0.485087,0.501537
q_ind_225_pop_1,0.497190,0.497148,0.491521,0.503294
q_ind_226_pop_1,0.500204,0.500226,0.495256,0.505158
q_ind_227_pop_1,0.496900,0.496922,0.492391,0.501269
q_ind_228_pop_1,0.497556,0.497588,0.492868,0.502078
q_ind_229_pop_1,0.504938,0.504950,0.498521,0.511404
q_ind_230_pop_1,0.501775,0.501773,0.496868,0.506586
q_ind_231_pop_1,0.497723,0.497694,0.493680,0.501872
q_ind_232_pop_1,0.499264,0.499273,0.493866,0.504605
q_ind_233_pop_1,0.501820,0.501783,0.497815,0.505959
q_ind_234_pop_1,0.499466,0.499448,0.494808,0.504179
q_ind_235_pop_1,0.502650,0.502638,0.498824,0.506486
q_ind_236_pop_1,0.489143,0.489190,0.483835,0.494225
q_ind_237_pop_1,0.000102,0.000004,0.000000,0.000770
q_ind_238_pop_1,0.494401,0.494388,0.488021,0.500873
q_ind_239_pop_1,0.497334,0.497356,0.492344,0.502062
q_ind_240_pop_1,0.557453,0.557498,0.549342,0.565353
q_ind_241_pop_1,0.500211,0.500214,0.496297,0.504132
q_ind_242_pop_1,0.495993,0.496018,0.490475,0.501368
q_ind_243_pop_1,0.499723,0.499789,0.493731,0.505519
q_ind_244_pop_1,0.498172,0.498177,0.493527,0.502449
q_ind_245_pop_1,0.488632,0.488604,0.481807,0.495301
q_ind_246_pop_1,0.500032,0.500006,0.496147,0.503884
q_ind_247_pop_1,0.499210,0.499226,0.495047,0.503421
q_ind_248_pop_1,0.498904,0.498916,0.493675,0.504018
q_ind_249_pop_1,0.498609,0.498597,0.493007,0.504322
q_ind_250_pop_1,0.498745,0.498738,0.494163,0.503442
q_ind_251_pop_1,0.490075,0.490096,0.484673,0.495279
q_ind_252_pop_1,0.489986,0.489967,0.482711,0.497087
q_ind_253_pop_1,0.500506,0.500503,0.496621,0.504415
q_ind_254_pop_1,0.509619,0.509630,0.504150,0.515141
q_ind_255_pop_1,0.502620,0.502613,0.498769,0.506493
q_ind_256_pop_1,0.497089,0.497115,0.493042,0.501038
q_ind_257_pop_1,0.501396,0.501407,0.497022,0.505723
q_ind_258_pop_1,0.505328,0.505304,0.501665,0.509092
q_ind_259_pop_1,0.502277,0.502263,0.498271,0.506362
q_ind_260_pop_1,0.504620,0.504607,0.499723,0.509488
