param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_796_anc_1-1,0.999156,0.999330,0.997190,1.000000
Q_ind_797_anc_1-1,0.990530,0.990613,0.986211,0.994196
Q_ind_798_anc_1-1,0.975128,0.975239,0.967795,0.981663
Q_ind_799_anc_1-1,0.997828,0.997950,0.995424,0.999730
Q_ind_800_anc_1-1,0.999936,0.999998,0.999444,1.000000
Q_ind_801_anc_1-1,0.989124,0.989250,0.984411,0.993113
Q_ind_802_anc_1-1,0.999946,0.999999,0.999532,1.000000
Q_ind_803_anc_1-1,0.991419,0.991559,0.986786,0.995241
Q_ind_804_anc_1-1,0.979439,0.979563,0.972244,0.985844
Q_ind_805_anc_1-1,0.990978,0.991116,0.986623,0.994531
Q_ind_806_anc_1-1,0.991436,0.991604,0.986354,0.995733
Q_ind_807_anc_1-1,0.999877,0.999993,0.999101,1.000000
Q_ind_808_anc_1-1,0.999937,0.999999,0.999433,1.000000
Q_ind_809_anc_1-1,0.999906,0.999997,0.999208,1.000000
Q_ind_810_anc_1-1,0.999930,0.999998,0.999422,1.000000
Q_ind_811_anc_1-1,0.999957,0.999999,0.999644,1.000000
Q_ind_812_anc_1-1,0.999949,0.999999,0.999536,1.000000
Q_ind_813_anc_1-1,0.999957,0.999999,0.999600,1.000000
Q_ind_814_anc_1-1,0.005082,0.004925,0.001565,0.009467
Q_ind_815_anc_1-1,0.005420,0.005216,0.001920,0.009885
Q_ind_816_anc_1-1,0.004404,0.004253,0.000722,0.009022
Q_ind_817_anc_1-1,0.014209,0.014121,0.009033,0.020146
Q_ind_818_anc_1-1,0.999934,0.999998,0.999416,1.000000
Q_ind_819_anc_1-1,0.021630,0.021493,0.015685,0.028479
Q_ind_820_anc_1-1,0.008716,0.008525,0.004356,0.014048
Q_ind_821_anc_1-1,0.557316,0.557304,0.539853,0.574340
Q_ind_822_anc_1-1,0.920569,0.920734,0.910284,0.930127
Q_ind_823_anc_1-1,0.999586,0.999992,0.996199,1.000000
Q_ind_824_anc_1-1,0.999725,0.999993,0.997465,1.000000
Q_ind_825_anc_1-1,0.999813,0.999995,0.998296,1.000000
Q_ind_826_anc_1-1,0.999943,0.999999,0.999502,1.000000
Q_ind_827_anc_1-1,0.863744,0.863782,0.851158,0.875792
Q_ind_828_anc_1-1,0.985982,0.986105,0.981285,0.990117
Q_ind_829_anc_1-1,0.999927,0.999998,0.999405,1.000000
Q_ind_830_anc_1-1,0.009496,0.009321,0.004545,0.015614
Q_ind_831_anc_1-1,0.015672,0.015496,0.010149,0.022153
Q_ind_832_anc_1-1,0.933363,0.933474,0.923785,0.942764
Q_ind_833_anc_1-1,0.016901,0.016788,0.011184,0.023421
Q_ind_834_anc_1-1,0.009918,0.009782,0.005306,0.015426
Q_ind_835_anc_1-1,0.999473,0.999911,0.997161,1.000000
Q_ind_836_anc_1-1,0.999958,0.999999,0.999619,1.000000
Q_ind_837_anc_1-1,0.999955,0.999999,0.999585,1.000000
Q_ind_838_anc_1-1,0.008071,0.007883,0.003699,0.013412
Q_ind_839_anc_1-1,0.006857,0.006704,0.003235,0.011348
Q_ind_840_anc_1-1,0.999948,0.999999,0.999529,1.000000
Q_ind_841_anc_1-1,0.999943,0.999999,0.999510,1.000000
Q_ind_842_anc_1-1,0.992110,0.992108,0.987275,0.996724
Q_ind_843_anc_1-1,0.011175,0.010988,0.006472,0.016852
Q_ind_844_anc_1-1,0.003963,0.003780,0.000930,0.008051
Q_ind_845_anc_1-1,0.003183,0.002965,0.000000,0.007323
Q_ind_846_anc_1-1,0.006565,0.006366,0.002937,0.011176
Q_ind_847_anc_1-1,0.017422,0.017296,0.010094,0.025560
Q_ind_848_anc_1-1,0.009520,0.009406,0.004022,0.015834
Q_ind_849_anc_1-1,0.004673,0.004519,0.000021,0.009866
Q_ind_850_anc_1-1,0.999951,0.999999,0.999563,1.000000
Q_ind_851_anc_1-1,0.999877,0.999998,0.998863,1.000000
Q_ind_852_anc_1-1,0.999943,0.999999,0.999496,1.000000
Q_ind_853_anc_1-1,0.999958,0.999999,0.999637,1.000000
Q_ind_854_anc_1-1,0.999952,0.999999,0.999560,1.000000
Q_ind_855_anc_1-1,0.999928,0.999998,0.999396,1.000000
Q_ind_856_anc_1-1,0.999937,0.999999,0.999416,1.000000
Q_ind_857_anc_1-1,0.999957,0.999999,0.999624,1.000000
Q_ind_858_anc_1-1,0.999955,0.999999,0.999604,1.000000
Q_ind_859_anc_1-1,0.999959,0.999999,0.999644,1.000000
Q_ind_860_anc_1-1,0.998121,0.998598,0.993617,1.000000
Q_ind_861_anc_1-1,0.999957,0.999999,0.999613,1.000000
Q_ind_862_anc_1-1,0.990879,0.990992,0.986591,0.994382
Q_ind_863_anc_1-1,0.999850,0.999995,0.998843,1.000000
Q_ind_864_anc_1-1,0.999956,0.999999,0.999612,1.000000
Q_ind_865_anc_1-1,0.999945,0.999999,0.999488,1.000000
Q_ind_866_anc_1-1,0.999817,0.999990,0.998715,1.000000
Q_ind_867_anc_1-1,0.009893,0.009677,0.004893,0.015963
Q_ind_868_anc_1-1,0.999919,0.999997,0.999313,1.000000
Q_ind_869_anc_1-1,0.999948,0.999999,0.999544,1.000000
Q_ind_870_anc_1-1,0.999936,0.999998,0.999436,1.000000
Q_ind_871_anc_1-1,0.007128,0.006941,0.002558,0.012723
Q_ind_872_anc_1-1,0.999958,0.999999,0.999606,1.000000
Q_ind_873_anc_1-1,0.999921,0.999998,0.999301,1.000000
Q_ind_874_anc_1-1,0.999953,0.999999,0.999567,1.000000
Q_ind_875_anc_1-1,0.999957,0.999999,0.999611,1.000000
Q_ind_876_anc_1-1,0.999952,0.999999,0.999579,1.000000
Q_ind_877_anc_1-1,0.006502,0.006340,0.001570,0.012266
Q_ind_878_anc_1-1,0.999957,0.999999,0.999610,1.000000
Q_ind_879_anc_1-1,0.999868,0.999997,0.998776,1.000000
Q_ind_880_anc_1-1,0.999634,0.999991,0.996791,1.000000
Q_ind_881_anc_1-1,0.985285,0.985389,0.980003,0.989886
Q_ind_882_anc_1-1,0.000783,0.000016,0.000000,0.004642
Q_ind_883_anc_1-1,0.994189,0.994298,0.990736,0.996985
Q_ind_884_anc_1-1,0.006664,0.006479,0.002758,0.011519
Q_ind_885_anc_1-1,0.964288,0.964364,0.956543,0.971385
Q_ind_886_anc_1-1,0.999948,0.999999,0.999530,1.000000
Q_ind_887_anc_1-1,0.996239,0.996342,0.993042,0.998856
Q_ind_888_anc_1-1,0.994376,0.994538,0.990394,0.997536
Q_ind_889_anc_1-1,0.986290,0.986415,0.981009,0.990909
Q_ind_890_anc_1-1,0.999940,0.999999,0.999465,1.000000
Q_ind_891_anc_1-1,0.999052,0.999754,0.995132,1.000000
Q_ind_892_anc_1-1,0.999954,0.999999,0.999589,1.000000
Q_ind_893_anc_1-1,0.988887,0.989045,0.982943,0.993881
Q_ind_894_anc_1-1,0.992466,0.992561,0.988849,0.995523
Q_ind_895_anc_1-1,0.999909,0.999998,0.999184,1.000000
Q_ind_896_anc_1-1,0.968151,0.968281,0.960064,0.975478
Q_ind_897_anc_1-1,0.999587,0.999752,0.998313,1.000000
Q_ind_898_anc_1-1,0.980300,0.980408,0.974446,0.985542
Q_ind_899_anc_1-1,0.999746,0.999959,0.998594,1.000000
Q_ind_900_anc_1-1,0.999944,0.999999,0.999526,1.000000
Q_ind_901_anc_1-1,0.987478,0.987588,0.982537,0.991691
Q_ind_902_anc_1-1,0.999955,0.999999,0.999593,1.000000
Q_ind_903_anc_1-1,0.962914,0.963063,0.955367,0.969883
Q_ind_904_anc_1-1,0.999837,0.999993,0.998713,1.000000
Q_ind_905_anc_1-1,0.978366,0.978433,0.972338,0.983814
Q_ind_906_anc_1-1,0.999932,0.999998,0.999435,1.000000
Q_ind_907_anc_1-1,0.958402,0.958470,0.950469,0.965944
Q_ind_908_anc_1-1,0.999445,0.999962,0.995634,1.000000
Q_ind_909_anc_1-1,0.999931,0.999998,0.999401,1.000000
Q_ind_910_anc_1-1,0.999954,0.999999,0.999582,1.000000
Q_ind_911_anc_1-1,0.010011,0.009776,0.005180,0.015685
Q_ind_912_anc_1-1,0.999935,0.999998,0.999435,1.000000
Q_ind_913_anc_1-1,0.999948,0.999999,0.999542,1.000000
Q_ind_914_anc_1-1,0.999914,0.999997,0.999244,1.000000
Q_ind_915_anc_1-1,0.999893,0.999997,0.999126,1.000000
Q_ind_916_anc_1-1,0.999959,0.999999,0.999638,1.000000
Q_ind_917_anc_1-1,0.999955,0.999999,0.999597,1.000000
Q_ind_918_anc_1-1,0.999959,0.999999,0.999634,1.000000
Q_ind_919_anc_1-1,0.999948,0.999999,0.999522,1.000000
Q_ind_920_anc_1-1,0.995064,0.995175,0.992005,0.997505
Q_ind_921_anc_1-1,0.032948,0.032820,0.024484,0.042247
Q_ind_922_anc_1-1,0.021282,0.021103,0.014156,0.029301
Q_ind_923_anc_1-1,0.000022,0.000000,0.000000,0.000250
Q_ind_924_anc_1-1,0.032544,0.032355,0.023365,0.042800
Q_ind_925_anc_1-1,0.040645,0.040494,0.030756,0.051472
Q_ind_926_anc_1-1,0.011026,0.010908,0.006332,0.016425
Q_ind_927_anc_1-1,0.007211,0.007055,0.003527,0.012013
Q_ind_928_anc_1-1,0.016727,0.016524,0.010254,0.023890
Q_ind_929_anc_1-1,0.210189,0.210119,0.194345,0.226028
Q_ind_930_anc_1-1,0.010180,0.010022,0.005649,0.015647
Q_ind_931_anc_1-1,0.074408,0.074045,0.057704,0.092816
Q_ind_932_anc_1-1,0.037877,0.037657,0.027065,0.049876
Q_ind_933_anc_1-1,0.020825,0.020678,0.014139,0.028517
Q_ind_934_anc_1-1,0.035174,0.035045,0.026132,0.045099
Q_ind_935_anc_1-1,0.061235,0.061022,0.048331,0.075186
Q_ind_936_anc_1-1,0.023726,0.023556,0.015705,0.032596
Q_ind_937_anc_1-1,0.031145,0.031011,0.022234,0.040691
Q_ind_938_anc_1-1,0.032055,0.031878,0.023593,0.041448
Q_ind_939_anc_1-1,0.018774,0.018609,0.012020,0.026354
Q_ind_940_anc_1-1,0.041218,0.041083,0.031387,0.051694
Q_ind_941_anc_1-1,0.012280,0.012147,0.007316,0.018188
Q_ind_942_anc_1-1,0.016310,0.016132,0.009700,0.023977
Q_ind_943_anc_1-1,0.013017,0.012828,0.007564,0.019551
Q_ind_944_anc_1-1,0.013549,0.013356,0.008145,0.019799
Q_ind_945_anc_1-1,0.999669,0.999983,0.997619,1.000000
Q_ind_946_anc_1-1,0.996133,0.996282,0.992822,0.998667
Q_ind_947_anc_1-1,0.014977,0.014811,0.008523,0.022396
Q_ind_948_anc_1-1,0.999906,0.999998,0.999162,1.000000
Q_ind_949_anc_1-1,0.999945,0.999999,0.999510,1.000000
Q_ind_950_anc_1-1,0.019907,0.019723,0.013186,0.027510
Q_ind_951_anc_1-1,0.980580,0.980745,0.973226,0.987131
Q_ind_952_anc_1-1,0.975968,0.976111,0.968802,0.982441
Q_ind_953_anc_1-1,0.949740,0.949802,0.941089,0.957745
Q_ind_954_anc_1-1,0.042214,0.042023,0.031830,0.053505
Q_ind_955_anc_1-1,0.031149,0.030980,0.021917,0.041585
Q_ind_956_anc_1-1,0.036529,0.036373,0.027157,0.046592
Q_ind_957_anc_1-1,0.999787,0.999992,0.998239,1.000000
Q_ind_958_anc_1-1,0.999044,0.999243,0.996740,1.000000
Q_ind_959_anc_1-1,0.999937,0.999998,0.999434,1.000000
Q_ind_960_anc_1-1,0.999949,0.999999,0.999540,1.000000
Q_ind_961_anc_1-1,0.999941,0.999998,0.999487,1.000000
Q_ind_962_anc_1-1,0.999914,0.999998,0.999204,1.000000
Q_ind_963_anc_1-1,0.999835,0.999993,0.998682,1.000000
Q_ind_964_anc_1-1,0.000030,0.000000,0.000000,0.000346
Q_ind_965_anc_1-1,0.998567,0.998933,0.995064,1.000000
Q_ind_966_anc_1-1,0.031466,0.031282,0.022271,0.041641
Q_ind_967_anc_1-1,0.999572,0.999966,0.997333,1.000000
Q_ind_968_anc_1-1,0.020455,0.020307,0.013424,0.028083
Q_ind_969_anc_1-1,0.999878,0.999997,0.998863,1.000000
Q_ind_970_anc_1-1,0.990384,0.990518,0.986027,0.994043
Q_ind_971_anc_1-1,0.999950,0.999999,0.999564,1.000000
Q_ind_972_anc_1-1,0.999927,0.999998,0.999335,1.000000
Q_ind_973_anc_1-1,0.999541,0.999902,0.997591,1.000000
Q_ind_974_anc_1-1,0.999725,0.999986,0.998004,1.000000
Q_ind_975_anc_1-1,0.939151,0.939326,0.929582,0.947961
Q_ind_976_anc_1-1,0.999899,0.999997,0.999156,1.000000
Q_ind_977_anc_1-1,0.999919,0.999998,0.999299,1.000000
Q_ind_978_anc_1-1,0.999804,0.999995,0.998233,1.000000
Q_ind_979_anc_1-1,0.999912,0.999998,0.999250,1.000000
Q_ind_980_anc_1-1,0.999632,0.999965,0.997889,1.000000
Q_ind_981_anc_1-1,0.039795,0.039633,0.029757,0.050505
Q_ind_982_anc_1-1,0.999777,0.999994,0.998140,1.000000
Q_ind_983_anc_1-1,0.999932,0.999998,0.999423,1.000000
Q_ind_984_anc_1-1,0.020424,0.020287,0.013944,0.027629
Q_ind_985_anc_1-1,0.999946,0.999999,0.999516,1.000000
Q_ind_986_anc_1-1,0.999931,0.999998,0.999368,1.000000
Q_ind_987_anc_1-1,0.999876,0.999995,0.999067,1.000000
Q_ind_988_anc_1-1,0.984276,0.984415,0.979108,0.988902
Q_ind_989_anc_1-1,0.998555,0.998710,0.995903,1.000000
Q_ind_990_anc_1-1,0.999834,0.999994,0.998676,1.000000
Q_ind_991_anc_1-1,0.999864,0.999997,0.998736,1.000000
Q_ind_992_anc_1-1,0.976574,0.976723,0.969857,0.982660
Q_ind_993_anc_1-1,0.999845,0.999994,0.998759,1.000000
Q_ind_994_anc_1-1,0.999922,0.999998,0.999347,1.000000
Q_ind_995_anc_1-1,0.998518,0.998841,0.995038,1.000000
Q_ind_996_anc_1-1,0.011792,0.011645,0.006727,0.017476
Q_ind_997_anc_1-1,0.999460,0.999659,0.997834,1.000000
Q_ind_998_anc_1-1,0.999909,0.999997,0.999190,1.000000
Q_ind_999_anc_1-1,0.999915,0.999997,0.999302,1.000000
Q_ind_1000_anc_1-1,0.994805,0.994940,0.989273,0.999754
Q_ind_1001_anc_1-1,0.999608,0.999914,0.997952,1.000000
Q_ind_1002_anc_1-1,0.999901,0.999998,0.999060,1.000000
Q_ind_1003_anc_1-1,0.999864,0.999995,0.998947,1.000000
Q_ind_1004_anc_1-1,0.997292,0.997434,0.994566,0.999200
Q_ind_1005_anc_1-1,0.999938,0.999999,0.999457,1.000000
Q_ind_1006_anc_1-1,0.999910,0.999998,0.999160,1.000000
Q_ind_1007_anc_1-1,0.993828,0.994116,0.987776,0.998342
Q_ind_1008_anc_1-1,0.987722,0.987834,0.982730,0.991727
Q_ind_1009_anc_1-1,0.999803,0.999992,0.998498,1.000000
Q_ind_1010_anc_1-1,0.999930,0.999999,0.999365,1.000000
Q_ind_1011_anc_1-1,0.999826,0.999996,0.998440,1.000000
Q_ind_1012_anc_1-1,0.999807,0.999987,0.998620,1.000000
Q_ind_1013_anc_1-1,0.999801,0.999991,0.998495,1.000000
Q_ind_1014_anc_1-1,0.999919,0.999998,0.999292,1.000000
Q_ind_1015_anc_1-1,0.996900,0.997109,0.991777,1.000000
Q_ind_1016_anc_1-1,0.997225,0.997343,0.993767,0.999993
Q_ind_1017_anc_1-1,0.998875,0.999216,0.995802,1.000000
Q_ind_1018_anc_1-1,0.999796,0.999988,0.998567,1.000000
Q_ind_1019_anc_1-1,0.999789,0.999993,0.998298,1.000000
Q_ind_1020_anc_1-1,0.999714,0.999972,0.998235,1.000000
Q_ind_1021_anc_1-1,0.999639,0.999954,0.997923,1.000000
Q_ind_1022_anc_1-1,0.999894,0.999997,0.999096,1.000000
Q_ind_1023_anc_1-1,0.999936,0.999998,0.999453,1.000000
Q_ind_1024_anc_1-1,0.999955,0.999999,0.999619,1.000000
Q_ind_1025_anc_1-1,0.999673,0.999956,0.998044,1.000000
Q_ind_1026_anc_1-1,0.988229,0.988459,0.981156,0.993818
Q_ind_1027_anc_1-1,0.996638,0.996924,0.990628,1.000000
Q_ind_1028_anc_1-1,0.999706,0.999981,0.997948,1.000000
Q_ind_1029_anc_1-1,0.999855,0.999995,0.998843,1.000000
Q_ind_1030_anc_1-1,0.999800,0.999992,0.998392,1.000000
Q_ind_1031_anc_1-1,0.999930,0.999998,0.999370,1.000000
Q_ind_1032_anc_1-1,0.999627,0.999981,0.997396,1.000000
Q_ind_1033_anc_1-1,0.999885,0.999997,0.998946,1.000000
Q_ind_1034_anc_1-1,0.999880,0.999997,0.998854,1.000000
Q_ind_1035_anc_1-1,0.999893,0.999997,0.999102,1.000000
Q_ind_1036_anc_1-1,0.996959,0.997102,0.993799,0.999261
Q_ind_1037_anc_1-1,0.999950,0.999999,0.999572,1.000000
Q_ind_1038_anc_1-1,0.999903,0.999997,0.999144,1.000000
Q_ind_1039_anc_1-1,0.996987,0.997145,0.993413,0.999669
Q_ind_1040_anc_1-1,0.269746,0.269373,0.249219,0.291367
Q_ind_1041_anc_1-1,0.999891,0.999997,0.999081,1.000000
Q_ind_1042_anc_1-1,0.992110,0.992294,0.986578,0.996559
Q_ind_1_anc_2-1,0.000022,0.000000,0.000000,0.000229
Q_ind_2_anc_2-1,0.000021,0.000000,0.000000,0.000229
Q_ind_3_anc_2-1,0.000039,0.000000,0.000000,0.000429
Q_ind_4_anc_2-1,0.005734,0.005632,0.003056,0.009014
Q_ind_5_anc_2-1,0.000033,0.000000,0.000000,0.000353
Q_ind_6_anc_2-1,0.000025,0.000000,0.000000,0.000260
Q_ind_7_anc_2-1,0.000029,0.000000,0.000000,0.000317
Q_ind_8_anc_2-1,0.003655,0.003525,0.001246,0.006796
Q_ind_9_anc_2-1,0.000027,0.000000,0.000000,0.000291
Q_ind_10_anc_2-1,0.000038,0.000000,0.000000,0.000411
Q_ind_11_anc_2-1,0.000275,0.000002,0.000000,0.001862
Q_ind_12_anc_2-1,0.000024,0.000000,0.000000,0.000244
Q_ind_13_anc_2-1,0.000026,0.000000,0.000000,0.000296
Q_ind_14_anc_2-1,0.000023,0.000000,0.000000,0.000247
Q_ind_15_anc_2-1,0.000021,0.000000,0.000000,0.000234
Q_ind_16_anc_2-1,0.000030,0.000000,0.000000,0.000328
Q_ind_17_anc_2-1,0.000021,0.000000,0.000000,0.000226
Q_ind_18_anc_2-1,0.000051,0.000000,0.000000,0.000543
Q_ind_19_anc_2-1,0.000038,0.000000,0.000000,0.000397
Q_ind_20_anc_2-1,0.000748,0.000484,0.000000,0.002758
Q_ind_21_anc_2-1,0.000040,0.000000,0.000000,0.000432
Q_ind_22_anc_2-1,0.000798,0.000396,0.000000,0.003320
Q_ind_23_anc_2-1,0.000021,0.000000,0.000000,0.000240
Q_ind_24_anc_2-1,0.000042,0.000000,0.000000,0.000467
Q_ind_25_anc_2-1,0.000024,0.000000,0.000000,0.000244
Q_ind_26_anc_2-1,0.000026,0.000000,0.000000,0.000257
Q_ind_27_anc_2-1,0.000033,0.000000,0.000000,0.000367
Q_ind_28_anc_2-1,0.002847,0.002738,0.000000,0.007207
Q_ind_29_anc_2-1,0.000031,0.000000,0.000000,0.000334
Q_ind_30_anc_2-1,0.000064,0.000000,0.000000,0.000682
Q_ind_31_anc_2-1,0.000026,0.000000,0.000000,0.000285
Q_ind_32_anc_2-1,0.000022,0.000000,0.000000,0.000242
Q_ind_33_anc_2-1,0.001535,0.001434,0.000000,0.003796
Q_ind_34_anc_2-1,0.000030,0.000000,0.000000,0.000342
Q_ind_35_anc_2-1,0.000025,0.000000,0.000000,0.000283
Q_ind_36_anc_2-1,0.000086,0.000000,0.000000,0.000865
Q_ind_37_anc_2-1,0.000096,0.000000,0.000000,0.000880
Q_ind_38_anc_2-1,0.000021,0.000000,0.000000,0.000237
Q_ind_39_anc_2-1,0.000080,0.000000,0.000000,0.000881
Q_ind_40_anc_2-1,0.000023,0.000000,0.000000,0.000267
Q_ind_41_anc_2-1,0.000023,0.000000,0.000000,0.000245
Q_ind_42_anc_2-1,0.000025,0.000000,0.000000,0.000264
Q_ind_43_anc_2-1,0.000020,0.000000,0.000000,0.000231
Q_ind_44_anc_2-1,0.000023,0.000000,0.000000,0.000261
Q_ind_45_anc_2-1,0.000023,0.000000,0.000000,0.000246
Q_ind_46_anc_2-1,0.000307,0.000003,0.000000,0.001991
Q_ind_47_anc_2-1,0.000022,0.000000,0.000000,0.000234
Q_ind_48_anc_2-1,0.000024,0.000000,0.000000,0.000266
Q_ind_49_anc_2-1,0.000024,0.000000,0.000000,0.000261
Q_ind_50_anc_2-1,0.000092,0.000000,0.000000,0.000968
Q_ind_51_anc_2-1,0.000228,0.000000,0.000000,0.002225
Q_ind_52_anc_2-1,0.000023,0.000000,0.000000,0.000244
Q_ind_53_anc_2-1,0.000024,0.000000,0.000000,0.000244
Q_ind_54_anc_2-1,0.000027,0.000000,0.000000,0.000296
Q_ind_55_anc_2-1,0.002181,0.002136,0.000000,0.005721
Q_ind_56_anc_2-1,0.000029,0.000000,0.000000,0.000305
Q_ind_57_anc_2-1,0.000028,0.000000,0.000000,0.000306
Q_ind_58_anc_2-1,0.001560,0.001262,0.000000,0.005259
Q_ind_59_anc_2-1,0.000078,0.000000,0.000000,0.000776
Q_ind_60_anc_2-1,0.000023,0.000000,0.000000,0.000248
Q_ind_61_anc_2-1,0.003228,0.003108,0.000002,0.006990
Q_ind_62_anc_2-1,0.000022,0.000000,0.000000,0.000261
Q_ind_63_anc_2-1,0.000025,0.000000,0.000000,0.000268
Q_ind_64_anc_2-1,0.000023,0.000000,0.000000,0.000255
Q_ind_65_anc_2-1,0.004067,0.003936,0.001724,0.007181
Q_ind_66_anc_2-1,0.000048,0.000000,0.000000,0.000502
Q_ind_67_anc_2-1,0.000689,0.000022,0.000000,0.003969
Q_ind_68_anc_2-1,0.000295,0.000001,0.000000,0.002213
Q_ind_69_anc_2-1,0.000035,0.000000,0.000000,0.000387
Q_ind_70_anc_2-1,0.000030,0.000000,0.000000,0.000326
Q_ind_71_anc_2-1,0.000039,0.000000,0.000000,0.000423
Q_ind_72_anc_2-1,0.000038,0.000000,0.000000,0.000405
Q_ind_73_anc_2-1,0.100148,0.099931,0.087827,0.113560
Q_ind_74_anc_2-1,0.006164,0.006004,0.002696,0.010426
Q_ind_75_anc_2-1,0.006019,0.005869,0.001670,0.010855
Q_ind_76_anc_2-1,0.022105,0.021911,0.015079,0.030151
Q_ind_77_anc_2-1,0.029491,0.029407,0.022126,0.037494
Q_ind_78_anc_2-1,0.010140,0.009897,0.005104,0.016270
Q_ind_79_anc_2-1,0.045402,0.045223,0.036297,0.055318
Q_ind_80_anc_2-1,0.061813,0.061705,0.052739,0.071509
Q_ind_81_anc_2-1,0.000074,0.000000,0.000000,0.000785
Q_ind_82_anc_2-1,0.000138,0.000000,0.000000,0.001255
Q_ind_83_anc_2-1,0.000032,0.000000,0.000000,0.000354
Q_ind_84_anc_2-1,0.003111,0.002998,0.000728,0.005992
Q_ind_85_anc_2-1,0.011923,0.011787,0.007401,0.017322
Q_ind_86_anc_2-1,0.005948,0.005835,0.002843,0.009756
Q_ind_87_anc_2-1,0.000393,0.000001,0.000000,0.002906
Q_ind_88_anc_2-1,0.007671,0.007504,0.004060,0.012195
Q_ind_89_anc_2-1,0.000061,0.000000,0.000000,0.000640
Q_ind_90_anc_2-1,0.000031,0.000000,0.000000,0.000354
Q_ind_91_anc_2-1,0.000161,0.000000,0.000000,0.001403
Q_ind_92_anc_2-1,0.000040,0.000000,0.000000,0.000455
Q_ind_93_anc_2-1,0.006686,0.006477,0.001369,0.013377
Q_ind_94_anc_2-1,0.006368,0.006146,0.002327,0.011695
Q_ind_95_anc_2-1,0.000066,0.000000,0.000000,0.000708
Q_ind_96_anc_2-1,0.021409,0.021110,0.013875,0.030274
Q_ind_97_anc_2-1,0.000483,0.000027,0.000000,0.002636
Q_ind_98_anc_2-1,0.002091,0.001853,0.000000,0.006270
Q_ind_99_anc_2-1,0.000155,0.000000,0.000000,0.001563
Q_ind_100_anc_2-1,0.000060,0.000000,0.000000,0.000640
Q_ind_101_anc_2-1,0.008900,0.008795,0.005307,0.013241
Q_ind_102_anc_2-1,0.000075,0.000000,0.000000,0.000828
Q_ind_103_anc_2-1,0.005867,0.005696,0.001825,0.010913
Q_ind_104_anc_2-1,0.000788,0.000024,0.000000,0.004343
Q_ind_105_anc_2-1,0.002299,0.002222,0.000000,0.005906
Q_ind_106_anc_2-1,0.012519,0.012385,0.007208,0.018772
Q_ind_107_anc_2-1,0.000399,0.000001,0.000000,0.003032
Q_ind_108_anc_2-1,0.008012,0.007821,0.003723,0.013059
Q_ind_109_anc_2-1,0.000021,0.000000,0.000000,0.000228
Q_ind_110_anc_2-1,0.007648,0.007539,0.004576,0.011364
Q_ind_111_anc_2-1,0.000022,0.000000,0.000000,0.000241
Q_ind_112_anc_2-1,0.000022,0.000000,0.000000,0.000246
Q_ind_113_anc_2-1,0.000111,0.000000,0.000000,0.001153
Q_ind_114_anc_2-1,0.003398,0.003256,0.000872,0.006606
Q_ind_115_anc_2-1,0.000038,0.000000,0.000000,0.000423
Q_ind_116_anc_2-1,0.000136,0.000000,0.000000,0.001252
Q_ind_117_anc_2-1,0.000021,0.000000,0.000000,0.000241
Q_ind_118_anc_2-1,0.011283,0.011172,0.007469,0.015708
Q_ind_119_anc_2-1,0.000045,0.000000,0.000000,0.000486
Q_ind_120_anc_2-1,0.000022,0.000000,0.000000,0.000240
Q_ind_121_anc_2-1,0.000041,0.000000,0.000000,0.000490
Q_ind_122_anc_2-1,0.000474,0.000003,0.000000,0.003161
Q_ind_123_anc_2-1,0.000053,0.000000,0.000000,0.000586
Q_ind_124_anc_2-1,0.000026,0.000000,0.000000,0.000287
Q_ind_125_anc_2-1,0.000024,0.000000,0.000000,0.000264
Q_ind_126_anc_2-1,0.000042,0.000000,0.000000,0.000457
Q_ind_127_anc_2-1,0.001011,0.000207,0.000000,0.004819
Q_ind_128_anc_2-1,0.000054,0.000000,0.000000,0.000608
Q_ind_129_anc_2-1,0.000022,0.000000,0.000000,0.000246
Q_ind_130_anc_2-1,0.000026,0.000000,0.000000,0.000289
Q_ind_131_anc_2-1,0.000026,0.000000,0.000000,0.000279
Q_ind_132_anc_2-1,0.000035,0.000000,0.000000,0.000380
Q_ind_133_anc_2-1,0.000025,0.000000,0.000000,0.000278
Q_ind_134_anc_2-1,0.000023,0.000000,0.000000,0.000261
Q_ind_135_anc_2-1,0.000184,0.000000,0.000000,0.001530
Q_ind_136_anc_2-1,0.005378,0.005199,0.001060,0.010626
Q_ind_137_anc_2-1,0.003056,0.002887,0.000000,0.008315
Q_ind_138_anc_2-1,0.000021,0.000000,0.000000,0.000242
Q_ind_139_anc_2-1,0.000022,0.000000,0.000000,0.000242
Q_ind_140_anc_2-1,0.000024,0.000000,0.000000,0.000256
Q_ind_141_anc_2-1,0.000021,0.000000,0.000000,0.000235
Q_ind_142_anc_2-1,0.000026,0.000000,0.000000,0.000272
Q_ind_143_anc_2-1,0.000021,0.000000,0.000000,0.000220
Q_ind_144_anc_2-1,0.000023,0.000000,0.000000,0.000248
Q_ind_145_anc_2-1,0.000022,0.000000,0.000000,0.000246
Q_ind_146_anc_2-1,0.000049,0.000000,0.000000,0.000540
Q_ind_147_anc_2-1,0.000078,0.000000,0.000000,0.000791
Q_ind_148_anc_2-1,0.000047,0.000000,0.000000,0.000526
Q_ind_149_anc_2-1,0.000054,0.000000,0.000000,0.000592
Q_ind_150_anc_2-1,0.000033,0.000000,0.000000,0.000374
Q_ind_151_anc_2-1,0.000166,0.000000,0.000000,0.001361
