param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_266_pop_0,0.000003,0.000000,0.000000,0.000028
q_ind_267_pop_0,0.000004,0.000000,0.000000,0.000047
q_ind_268_pop_0,0.000003,0.000000,0.000000,0.000037
q_ind_269_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_270_pop_0,0.000005,0.000000,0.000000,0.000049
q_ind_271_pop_0,0.000004,0.000000,0.000000,0.000035
q_ind_272_pop_0,0.000005,0.000000,0.000000,0.000049
q_ind_273_pop_0,0.000003,0.000000,0.000000,0.000032
q_ind_274_pop_0,0.000003,0.000000,0.000000,0.000037
q_ind_275_pop_0,0.000003,0.000000,0.000000,0.000032
q_ind_276_pop_0,0.000003,0.000000,0.000000,0.000024
q_ind_277_pop_0,0.000003,0.000000,0.000000,0.000026
q_ind_278_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_279_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_280_pop_0,0.000003,0.000000,0.000000,0.000029
q_ind_281_pop_0,0.000005,0.000000,0.000000,0.000056
q_ind_282_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_283_pop_0,0.000003,0.000000,0.000000,0.000038
q_ind_284_pop_0,0.000003,0.000000,0.000000,0.000024
q_ind_285_pop_0,0.000002,0.000000,0.000000,0.000025
q_ind_286_pop_0,0.000003,0.000000,0.000000,0.000036
q_ind_287_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_288_pop_0,0.000005,0.000000,0.000000,0.000047
q_ind_289_pop_0,0.000004,0.000000,0.000000,0.000045
q_ind_290_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_291_pop_0,0.000004,0.000000,0.000000,0.000034
q_ind_292_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_293_pop_0,0.000007,0.000000,0.000000,0.000081
q_ind_294_pop_0,0.000003,0.000000,0.000000,0.000035
q_ind_295_pop_0,0.000003,0.000000,0.000000,0.000025
q_ind_296_pop_0,0.000003,0.000000,0.000000,0.000034
q_ind_297_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_298_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_299_pop_0,0.000003,0.000000,0.000000,0.000036
q_ind_300_pop_0,0.000004,0.000000,0.000000,0.000044
q_ind_301_pop_0,0.000004,0.000000,0.000000,0.000039
q_ind_302_pop_0,0.000006,0.000000,0.000000,0.000070
q_ind_303_pop_0,0.000005,0.000000,0.000000,0.000052
q_ind_304_pop_0,0.000005,0.000000,0.000000,0.000063
