param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_178_anc_2-1,0.000021,0.000000,0.000000,0.000264
Q_ind_179_anc_2-1,0.000007,0.000000,0.000000,0.000067
Q_ind_180_anc_2-1,0.000031,0.000000,0.000000,0.000406
Q_ind_181_anc_2-1,0.000015,0.000000,0.000000,0.000189
Q_ind_182_anc_2-1,0.000009,0.000000,0.000000,0.000100
Q_ind_183_anc_2-1,0.000012,0.000000,0.000000,0.000127
Q_ind_184_anc_2-1,0.000007,0.000000,0.000000,0.000082
Q_ind_185_anc_2-1,0.000009,0.000000,0.000000,0.000087
Q_ind_186_anc_2-1,0.000011,0.000000,0.000000,0.000118
Q_ind_187_anc_2-1,0.000014,0.000000,0.000000,0.000171
Q_ind_188_anc_2-1,0.000008,0.000000,0.000000,0.000074
Q_ind_189_anc_2-1,0.000007,0.000000,0.000000,0.000074
Q_ind_190_anc_2-1,0.000007,0.000000,0.000000,0.000052
Q_ind_191_anc_2-1,0.000015,0.000000,0.000000,0.000177
Q_ind_192_anc_2-1,0.000008,0.000000,0.000000,0.000094
Q_ind_193_anc_2-1,0.000009,0.000000,0.000000,0.000089
Q_ind_194_anc_2-1,0.000017,0.000000,0.000000,0.000216
Q_ind_195_anc_2-1,0.000016,0.000000,0.000000,0.000202
Q_ind_196_anc_2-1,0.000008,0.000000,0.000000,0.000076
Q_ind_197_anc_2-1,0.000011,0.000000,0.000000,0.000115
Q_ind_198_anc_2-1,0.000015,0.000000,0.000000,0.000153
Q_ind_199_anc_2-1,0.000012,0.000000,0.000000,0.000101
Q_ind_200_anc_2-1,0.000009,0.000000,0.000000,0.000089
Q_ind_201_anc_2-1,0.000022,0.000000,0.000000,0.000268
Q_ind_202_anc_2-1,0.000009,0.000000,0.000000,0.000109
Q_ind_203_anc_2-1,0.000008,0.000000,0.000000,0.000081
Q_ind_204_anc_2-1,0.000009,0.000000,0.000000,0.000099
Q_ind_205_anc_2-1,0.274997,0.275030,0.258211,0.292000
Q_ind_206_anc_2-1,0.000008,0.000000,0.000000,0.000090
Q_ind_207_anc_2-1,0.000018,0.000000,0.000000,0.000226
Q_ind_208_anc_2-1,0.000016,0.000000,0.000000,0.000193
Q_ind_209_anc_2-1,0.000007,0.000000,0.000000,0.000083
Q_ind_210_anc_2-1,0.643399,0.643685,0.623949,0.662108
Q_ind_211_anc_2-1,0.000008,0.000000,0.000000,0.000079
Q_ind_212_anc_2-1,0.000007,0.000000,0.000000,0.000073
Q_ind_213_anc_2-1,0.000008,0.000000,0.000000,0.000086
Q_ind_214_anc_2-1,0.000008,0.000000,0.000000,0.000084
Q_ind_215_anc_2-1,0.000009,0.000000,0.000000,0.000092
Q_ind_216_anc_2-1,0.000009,0.000000,0.000000,0.000101
Q_ind_217_anc_2-1,0.000017,0.000000,0.000000,0.000232
Q_ind_1_anc_2-2,0.999983,1.000000,0.999804,1.000000
Q_ind_2_anc_2-2,0.999984,1.000000,0.999816,1.000000
Q_ind_3_anc_2-2,0.999846,1.000000,0.998829,1.000000
Q_ind_4_anc_2-2,0.994856,0.994961,0.991854,0.997206
Q_ind_5_anc_2-2,0.992126,0.992253,0.988376,0.995281
Q_ind_6_anc_2-2,0.995792,0.995906,0.993036,0.997931
Q_ind_7_anc_2-2,0.995029,0.995133,0.992121,0.997398
Q_ind_8_anc_2-2,0.995592,0.995709,0.992712,0.997757
Q_ind_9_anc_2-2,0.995545,0.995677,0.992792,0.997669
Q_ind_10_anc_2-2,0.996183,0.996275,0.993487,0.998184
Q_ind_11_anc_2-2,0.991496,0.991625,0.987824,0.994558
Q_ind_12_anc_2-2,0.995675,0.995795,0.992893,0.997816
Q_ind_13_anc_2-2,0.997764,0.997892,0.995532,0.999288
Q_ind_14_anc_2-2,0.996582,0.996713,0.994023,0.998477
Q_ind_15_anc_2-2,0.990753,0.990928,0.986042,0.994432
Q_ind_16_anc_2-2,0.995891,0.995987,0.993147,0.997966
Q_ind_17_anc_2-2,0.999823,1.000000,0.998718,1.000000
Q_ind_18_anc_2-2,0.994259,0.994380,0.990887,0.996884
Q_ind_19_anc_2-2,0.996430,0.996531,0.993838,0.998363
Q_ind_20_anc_2-2,0.996163,0.996269,0.993741,0.998063
Q_ind_21_anc_2-2,0.997589,0.997704,0.995525,0.999048
Q_ind_22_anc_2-2,0.998197,0.998324,0.996129,0.999503
Q_ind_23_anc_2-2,0.997142,0.997253,0.994905,0.998754
Q_ind_24_anc_2-2,0.998131,0.998248,0.996274,0.999379
Q_ind_25_anc_2-2,0.997264,0.997388,0.995120,0.998775
Q_ind_26_anc_2-2,0.997919,0.998021,0.995943,0.999245
Q_ind_27_anc_2-2,0.995054,0.995201,0.992143,0.997303
Q_ind_28_anc_2-2,0.994273,0.994393,0.990874,0.996947
Q_ind_29_anc_2-2,0.998706,0.998834,0.996834,0.999860
Q_ind_30_anc_2-2,0.998725,0.998844,0.996985,0.999770
Q_ind_31_anc_2-2,0.000006,0.000000,0.000000,0.000058
Q_ind_32_anc_2-2,0.000006,0.000000,0.000000,0.000066
Q_ind_33_anc_2-2,0.000006,0.000000,0.000000,0.000066
Q_ind_34_anc_2-2,0.000007,0.000000,0.000000,0.000083
Q_ind_35_anc_2-2,0.000007,0.000000,0.000000,0.000083
Q_ind_36_anc_2-2,0.000006,0.000000,0.000000,0.000060
Q_ind_37_anc_2-2,0.000007,0.000000,0.000000,0.000065
Q_ind_38_anc_2-2,0.000006,0.000000,0.000000,0.000063
Q_ind_39_anc_2-2,0.000007,0.000000,0.000000,0.000067
Q_ind_40_anc_2-2,0.000008,0.000000,0.000000,0.000086
Q_ind_41_anc_2-2,0.000007,0.000000,0.000000,0.000065
Q_ind_42_anc_2-2,0.000007,0.000000,0.000000,0.000073
Q_ind_43_anc_2-2,0.000006,0.000000,0.000000,0.000063
Q_ind_44_anc_2-2,0.000007,0.000000,0.000000,0.000069
Q_ind_45_anc_2-2,0.000009,0.000000,0.000000,0.000095
Q_ind_46_anc_2-2,0.000014,0.000000,0.000000,0.000158
Q_ind_47_anc_2-2,0.000006,0.000000,0.000000,0.000067
Q_ind_48_anc_2-2,0.000009,0.000000,0.000000,0.000093
Q_ind_49_anc_2-2,0.000007,0.000000,0.000000,0.000067
Q_ind_50_anc_2-2,0.000007,0.000000,0.000000,0.000068
Q_ind_51_anc_2-2,0.000006,0.000000,0.000000,0.000058
Q_ind_52_anc_2-2,0.000007,0.000000,0.000000,0.000064
Q_ind_53_anc_2-2,0.000007,0.000000,0.000000,0.000077
Q_ind_54_anc_2-2,0.000007,0.000000,0.000000,0.000064
Q_ind_55_anc_2-2,0.000007,0.000000,0.000000,0.000061
Q_ind_56_anc_2-2,0.000007,0.000000,0.000000,0.000072
Q_ind_57_anc_2-2,0.000006,0.000000,0.000000,0.000044
Q_ind_58_anc_2-2,0.000008,0.000000,0.000000,0.000072
Q_ind_59_anc_2-2,0.000020,0.000000,0.000000,0.000252
Q_ind_60_anc_2-2,0.000008,0.000000,0.000000,0.000082
Q_ind_61_anc_2-2,0.996394,0.996612,0.992978,0.998494
Q_ind_62_anc_2-2,0.999961,1.000000,0.999553,1.000000
Q_ind_63_anc_2-2,0.999982,1.000000,0.999798,1.000000
Q_ind_64_anc_2-2,0.999919,1.000000,0.999278,1.000000
Q_ind_65_anc_2-2,0.999982,1.000000,0.999793,1.000000
Q_ind_66_anc_2-2,0.999937,1.000000,0.999341,1.000000
Q_ind_67_anc_2-2,0.999973,1.000000,0.999686,1.000000
Q_ind_68_anc_2-2,0.999978,1.000000,0.999743,1.000000
Q_ind_69_anc_2-2,0.999981,1.000000,0.999775,1.000000
Q_ind_70_anc_2-2,0.999903,1.000000,0.999159,1.000000
Q_ind_71_anc_2-2,0.999022,0.999133,0.997622,0.999829
Q_ind_72_anc_2-2,0.999949,1.000000,0.999458,1.000000
Q_ind_73_anc_2-2,0.999333,0.999445,0.997907,1.000000
Q_ind_74_anc_2-2,0.999949,1.000000,0.999393,1.000000
Q_ind_75_anc_2-2,0.997264,0.997379,0.994967,0.998906
Q_ind_76_anc_2-2,0.986924,0.987029,0.981477,0.991658
Q_ind_77_anc_2-2,0.998788,0.998910,0.997144,0.999763
Q_ind_78_anc_2-2,0.915329,0.915420,0.903790,0.926211
Q_ind_79_anc_2-2,0.970557,0.970671,0.963036,0.977390
Q_ind_80_anc_2-2,0.999516,0.999685,0.998062,1.000000
Q_ind_81_anc_2-2,0.999384,0.999495,0.998080,1.000000
Q_ind_82_anc_2-2,0.990750,0.990864,0.986837,0.994110
Q_ind_83_anc_2-2,0.995291,0.995409,0.992326,0.997627
Q_ind_84_anc_2-2,0.997801,0.997928,0.995635,0.999316
Q_ind_85_anc_2-2,0.000007,0.000000,0.000000,0.000073
Q_ind_86_anc_2-2,0.989707,0.989795,0.985428,0.993380
Q_ind_87_anc_2-2,0.996287,0.996407,0.993543,0.998293
Q_ind_88_anc_2-2,0.998884,0.998994,0.997300,0.999811
Q_ind_89_anc_2-2,0.996187,0.996318,0.993332,0.998324
Q_ind_90_anc_2-2,0.998156,0.998272,0.996106,0.999492
Q_ind_91_anc_2-2,0.985908,0.985978,0.980197,0.991154
Q_ind_92_anc_2-2,0.000007,0.000000,0.000000,0.000065
Q_ind_93_anc_2-2,0.005603,0.005481,0.002312,0.009692
Q_ind_94_anc_2-2,0.000018,0.000000,0.000000,0.000222
Q_ind_95_anc_2-2,0.000045,0.000000,0.000000,0.000513
Q_ind_96_anc_2-2,0.000007,0.000000,0.000000,0.000081
Q_ind_97_anc_2-2,0.000007,0.000000,0.000000,0.000067
Q_ind_98_anc_2-2,0.000017,0.000000,0.000000,0.000201
Q_ind_99_anc_2-2,0.000308,0.000005,0.000000,0.001754
Q_ind_100_anc_2-2,0.000008,0.000000,0.000000,0.000079
Q_ind_101_anc_2-2,0.000008,0.000000,0.000000,0.000071
Q_ind_102_anc_2-2,0.000007,0.000000,0.000000,0.000073
Q_ind_103_anc_2-2,0.000016,0.000000,0.000000,0.000196
Q_ind_104_anc_2-2,0.000008,0.000000,0.000000,0.000090
Q_ind_105_anc_2-2,0.000007,0.000000,0.000000,0.000072
Q_ind_106_anc_2-2,0.000009,0.000000,0.000000,0.000088
Q_ind_107_anc_2-2,0.000006,0.000000,0.000000,0.000063
Q_ind_108_anc_2-2,0.000007,0.000000,0.000000,0.000061
Q_ind_109_anc_2-2,0.000011,0.000000,0.000000,0.000137
Q_ind_110_anc_2-2,0.000008,0.000000,0.000000,0.000086
Q_ind_111_anc_2-2,0.000095,0.000000,0.000000,0.000708
Q_ind_112_anc_2-2,0.000007,0.000000,0.000000,0.000070
Q_ind_113_anc_2-2,0.000008,0.000000,0.000000,0.000088
Q_ind_114_anc_2-2,0.000006,0.000000,0.000000,0.000070
Q_ind_115_anc_2-2,0.000006,0.000000,0.000000,0.000070
Q_ind_116_anc_2-2,0.000399,0.000280,0.000000,0.001461
Q_ind_117_anc_2-2,0.000139,0.000000,0.000000,0.001215
Q_ind_118_anc_2-2,0.000007,0.000000,0.000000,0.000069
Q_ind_119_anc_2-2,0.000007,0.000000,0.000000,0.000068
Q_ind_120_anc_2-2,0.000006,0.000000,0.000000,0.000073
Q_ind_121_anc_2-2,0.000072,0.000000,0.000000,0.000779
Q_ind_122_anc_2-2,0.000008,0.000000,0.000000,0.000081
Q_ind_123_anc_2-2,0.000012,0.000000,0.000000,0.000139
Q_ind_124_anc_2-2,0.000009,0.000000,0.000000,0.000100
Q_ind_125_anc_2-2,0.000077,0.000000,0.000000,0.000698
Q_ind_126_anc_2-2,0.000007,0.000000,0.000000,0.000065
Q_ind_127_anc_2-2,0.000007,0.000000,0.000000,0.000065
Q_ind_128_anc_2-2,0.954972,0.955050,0.946351,0.962921
Q_ind_129_anc_2-2,0.000008,0.000000,0.000000,0.000071
Q_ind_130_anc_2-2,0.000015,0.000000,0.000000,0.000171
Q_ind_131_anc_2-2,0.000014,0.000000,0.000000,0.000156
Q_ind_132_anc_2-2,0.990051,0.990174,0.985633,0.993730
Q_ind_133_anc_2-2,0.000011,0.000000,0.000000,0.000107
Q_ind_134_anc_2-2,0.000007,0.000000,0.000000,0.000075
Q_ind_135_anc_2-2,0.992786,0.992879,0.988589,0.996481
Q_ind_136_anc_2-2,0.000008,0.000000,0.000000,0.000099
Q_ind_137_anc_2-2,0.992416,0.992612,0.988243,0.995589
Q_ind_138_anc_2-2,0.000006,0.000000,0.000000,0.000067
Q_ind_139_anc_2-2,0.995809,0.996017,0.992341,0.998227
Q_ind_140_anc_2-2,0.984735,0.984838,0.979356,0.989467
Q_ind_141_anc_2-2,0.995267,0.995393,0.992311,0.997516
Q_ind_142_anc_2-2,0.000014,0.000000,0.000000,0.000169
Q_ind_143_anc_2-2,0.000008,0.000000,0.000000,0.000082
Q_ind_144_anc_2-2,0.000009,0.000000,0.000000,0.000097
Q_ind_145_anc_2-2,0.000007,0.000000,0.000000,0.000070
Q_ind_146_anc_2-2,0.000007,0.000000,0.000000,0.000061
Q_ind_147_anc_2-2,0.000006,0.000000,0.000000,0.000061
Q_ind_148_anc_2-2,0.000018,0.000000,0.000000,0.000213
Q_ind_149_anc_2-2,0.000007,0.000000,0.000000,0.000071
Q_ind_150_anc_2-2,0.000007,0.000000,0.000000,0.000075
Q_ind_151_anc_2-2,0.000006,0.000000,0.000000,0.000058
Q_ind_152_anc_2-2,0.000007,0.000000,0.000000,0.000067
Q_ind_153_anc_2-2,0.000008,0.000000,0.000000,0.000083
Q_ind_154_anc_2-2,0.000007,0.000000,0.000000,0.000074
Q_ind_155_anc_2-2,0.000010,0.000000,0.000000,0.000114
Q_ind_156_anc_2-2,0.000587,0.000000,0.000000,0.003298
Q_ind_157_anc_2-2,0.000011,0.000000,0.000000,0.000133
Q_ind_158_anc_2-2,0.000006,0.000000,0.000000,0.000070
Q_ind_159_anc_2-2,0.000006,0.000000,0.000000,0.000075
Q_ind_160_anc_2-2,0.000008,0.000000,0.000000,0.000077
Q_ind_161_anc_2-2,0.000008,0.000000,0.000000,0.000092
Q_ind_162_anc_2-2,0.000006,0.000000,0.000000,0.000068
Q_ind_163_anc_2-2,0.000008,0.000000,0.000000,0.000100
Q_ind_164_anc_2-2,0.000006,0.000000,0.000000,0.000072
Q_ind_165_anc_2-2,0.000007,0.000000,0.000000,0.000071
Q_ind_166_anc_2-2,0.000049,0.000000,0.000000,0.000580
Q_ind_167_anc_2-2,0.000006,0.000000,0.000000,0.000066
Q_ind_168_anc_2-2,0.000007,0.000000,0.000000,0.000071
Q_ind_169_anc_2-2,0.000008,0.000000,0.000000,0.000094
Q_ind_170_anc_2-2,0.000008,0.000000,0.000000,0.000074
Q_ind_171_anc_2-2,0.000007,0.000000,0.000000,0.000074
Q_ind_172_anc_2-2,0.000010,0.000000,0.000000,0.000123
Q_ind_173_anc_2-2,0.000005,0.000000,0.000000,0.000057
Q_ind_174_anc_2-2,0.000008,0.000000,0.000000,0.000079
Q_ind_175_anc_2-2,0.000006,0.000000,0.000000,0.000062
Q_ind_176_anc_2-2,0.000010,0.000000,0.000000,0.000116
Q_ind_177_anc_2-2,0.000014,0.000000,0.000000,0.000177
Q_ind_178_anc_2-2,0.000009,0.000000,0.000000,0.000090
Q_ind_179_anc_2-2,0.000006,0.000000,0.000000,0.000069
Q_ind_180_anc_2-2,0.000007,0.000000,0.000000,0.000077
Q_ind_181_anc_2-2,0.000043,0.000000,0.000000,0.000583
Q_ind_182_anc_2-2,0.000012,0.000000,0.000000,0.000137
Q_ind_183_anc_2-2,0.000007,0.000000,0.000000,0.000069
Q_ind_184_anc_2-2,0.000007,0.000000,0.000000,0.000068
Q_ind_185_anc_2-2,0.000011,0.000000,0.000000,0.000139
Q_ind_186_anc_2-2,0.000009,0.000000,0.000000,0.000106
Q_ind_187_anc_2-2,0.000007,0.000000,0.000000,0.000056
Q_ind_188_anc_2-2,0.000006,0.000000,0.000000,0.000068
Q_ind_189_anc_2-2,0.000007,0.000000,0.000000,0.000078
Q_ind_190_anc_2-2,0.000006,0.000000,0.000000,0.000065
Q_ind_191_anc_2-2,0.000006,0.000000,0.000000,0.000062
Q_ind_192_anc_2-2,0.000009,0.000000,0.000000,0.000100
Q_ind_193_anc_2-2,0.997578,0.997694,0.995488,0.999038
Q_ind_194_anc_2-2,0.000007,0.000000,0.000000,0.000069
Q_ind_195_anc_2-2,0.000008,0.000000,0.000000,0.000075
Q_ind_196_anc_2-2,0.000006,0.000000,0.000000,0.000070
Q_ind_197_anc_2-2,0.000015,0.000000,0.000000,0.000168
Q_ind_198_anc_2-2,0.998996,0.999129,0.997146,1.000000
Q_ind_199_anc_2-2,0.999979,1.000000,0.999772,1.000000
Q_ind_200_anc_2-2,0.000006,0.000000,0.000000,0.000062
Q_ind_201_anc_2-2,0.000010,0.000000,0.000000,0.000103
Q_ind_202_anc_2-2,0.000025,0.000000,0.000000,0.000322
Q_ind_203_anc_2-2,0.000007,0.000000,0.000000,0.000074
Q_ind_204_anc_2-2,0.000007,0.000000,0.000000,0.000071
Q_ind_205_anc_2-2,0.045997,0.045922,0.037947,0.054300
Q_ind_206_anc_2-2,0.000008,0.000000,0.000000,0.000079
Q_ind_207_anc_2-2,0.000025,0.000000,0.000000,0.000332
Q_ind_208_anc_2-2,0.000007,0.000000,0.000000,0.000081
Q_ind_209_anc_2-2,0.000007,0.000000,0.000000,0.000076
Q_ind_210_anc_2-2,0.114721,0.114624,0.102240,0.127654
Q_ind_211_anc_2-2,0.000006,0.000000,0.000000,0.000060
Q_ind_212_anc_2-2,0.000007,0.000000,0.000000,0.000087
Q_ind_213_anc_2-2,0.000007,0.000000,0.000000,0.000070
Q_ind_214_anc_2-2,0.000012,0.000000,0.000000,0.000113
Q_ind_215_anc_2-2,0.000007,0.000000,0.000000,0.000069
Q_ind_216_anc_2-2,0.000008,0.000000,0.000000,0.000081
Q_ind_217_anc_2-2,0.000009,0.000000,0.000000,0.000103
